Person_id,Family_Number,Person_Number,Person_Name,Relation_to_Head,Gender,Age,Nationality_Type,Nationality,Trips_Done,Occupation_Status,Occupation_Type,Usual_Mode_of_Travel,License_Type,Bus_Pass,Special_Needs,Car_Available,Person_id_bk,Age_Group,Occupation_Group,Family_income_band,Family_cars,HH_Car_AV,p_car_AV,Tour,Trip,Goout,Inc_group,Inc_group_order,PersonGroup,PersonGroup_inc,PersonGroup_inc_cv,Old_car_AV,B,E,H,O,S,W,X,Y
2123705,21237,5,Ms. E,Son/Daughter,Female,11,Saudi,,Yes,Student - Elementary School,,Punlic Transport,No License,No,No Problem,Always,2123705,06-Nov,SP,8,2,Car_Av,CA,1,2,1,H,3H,Saudi_SP_Female,Saudi_SP_Female,Saudi_SP_Female_CA,CA,0,1,1,0,0,0,0,0
2123706,21237,6,Mr. F,Son/Daughter,Male,9,Saudi,,Yes,Student - Elementary School,,Punlic Transport,No License,No,No Problem,Always,2123706,06-Nov,SP,8,2,Car_Av,CA,1,2,1,H,3H,Saudi_SP_Male,Saudi_SP_Male,Saudi_SP_Male_CA,CA,0,1,1,0,0,0,0,0
2123707,21237,7,Mr. G,Son/Daughter,Male,1,Saudi,,nothing,Child not at nursery,,,No License,,No Problem,,2123707,<=5,NW,8,2,Car_Av,NCA,0,0,0,H,3H,Saudi_NW_Male,Saudi_NW_Male_3H,Saudi_NW_Male_3H_NCA,NCA,0,0,0,0,0,0,0,0
2437601,24376,1,Mr. A,Head of Household,Male,75,Saudi,,Yes,Retired,,,Car Only,No,No Problem,Always,2437601,75+,NW,2,1,Car_Av,CA,1,2,1,L,1L,Saudi_NW_Male,Saudi_NW_Male_1L,Saudi_NW_Male_1L_CA,CA,0,0,1,1,0,0,0,0
2437602,24376,2,Mr. B,Son/Daughter,Male,30,Saudi,,Yes,Full Time Employed,personal office,Car as Driver,Car Only,No,No Problem,Always,2437602,25-34,W,2,1,Car_Av,CA,1,3,1,L,1L,Saudi_W_Male,Saudi_W_Male_1L,Saudi_W_Male_1L_CA,CA,0,0,2,1,0,0,0,0
2437603,24376,3,Ms. C,Wife,Female,60,Saudi,,housewife,Unemployed,,,No License,No,No Problem,Always,2437603,55-64,NW,2,1,Car_Av,CA,0,0,0,L,1L,Saudi_NW_Female,Saudi_NW_Female_1L,Saudi_NW_Female_1L_CA,CA,0,0,0,0,0,0,0,0
2081101,20811,1,Mr. A,Head of Household,Male,35,Non-Saudi Arab,Yemen,Yes,Full Time Employed,personal office,Car as Driver,Car Only,No,No Problem,Sometimes,2081101,34-44,W,4,1,Car_Av,CA,2,4,1,L,1L,Non-Saudi Arab_W_Male,Non-Saudi Arab_W_Male_1L,Non-Saudi Arab_W_Male_1L_CA,CA,0,0,2,0,1,1,0,0
2081102,20811,2,Mr. B,Siblings,Male,25-34,Non-Saudi Arab,Yemen,Yes,Unemployed,,,Car Only,No,No Problem,Sometimes,2081102,25-34,NW,4,1,Car_Av,CA,2,4,1,L,1L,Non-Saudi Arab_NW_Male,Non-Saudi Arab_NW_Male_1L,Non-Saudi Arab_NW_Male_1L_CA,NCA,0,0,2,2,0,0,0,0
2034401,20344,1,Mr. A,Son/Daughter,Male,27,Non-Saudi Arab,Somalia,Yes,Full Time Employed,"Industrial/Mechanics, Factory Shops, Logistics",Car as Driver,Car Only,No,No Problem,Always,2034401,25-34,W,4,1,Car_Av,CA,2,4,1,L,1L,Non-Saudi Arab_W_Male,Non-Saudi Arab_W_Male_1L,Non-Saudi Arab_W_Male_1L_CA,CA,0,0,2,1,0,1,0,0
2034402,20344,2,Mr. B,Head of Household,Male,62,Non-Saudi Arab,Somalia,staying at home,Unemployed,,,No License,No,No Problem,Never,2034402,55-64,NW,4,1,Car_Av,NCA,0,0,0,L,1L,Non-Saudi Arab_NW_Male,Non-Saudi Arab_NW_Male_1L,Non-Saudi Arab_NW_Male_1L_NCA,NCA,0,0,0,0,0,0,0,0
2034403,20344,3,Mr. C,Son/Daughter,Male,23,Non-Saudi Arab,Somalia,Yes,Full Time Employed,"Industrial/Mechanics, Factory Shops, Logistics",Car as Passenger,No License,No,No Problem,Never,2034403,18-24,W,4,1,Car_Av,CA,1,2,1,L,1L,Non-Saudi Arab_W_Male,Non-Saudi Arab_W_Male_1L,Non-Saudi Arab_W_Male_1L_CA,NCA,0,0,1,0,0,1,0,0
2034404,20344,4,Ms. D,Wife,Female,55,Non-Saudi Arab,Somalia,Home Errands,Unemployed,,,No License,No,No Problem,Never,2034404,55-64,NW,4,1,Car_Av,NCA,0,0,0,L,1L,Non-Saudi Arab_NW_Female,Non-Saudi Arab_NW_Female_1L,Non-Saudi Arab_NW_Female_1L_NCA,NCA,0,0,0,0,0,0,0,0
2034405,20344,5,Ms. E,Son/Daughter,Female,24,Non-Saudi Arab,Somalia,staying at home,Unemployed,,,No License,No,No Problem,Never,2034405,18-24,NW,4,1,Car_Av,NCA,0,0,0,L,1L,Non-Saudi Arab_NW_Female,Non-Saudi Arab_NW_Female_1L,Non-Saudi Arab_NW_Female_1L_NCA,NCA,0,0,0,0,0,0,0,0
2034406,20344,6,Mr. F,Son/Daughter,Male,20,Non-Saudi Arab,Somalia,Yes,Unemployed,,,No License,No,No Problem,Never,2034406,18-24,NW,4,1,Car_Av,NCA,1,2,1,L,1L,Non-Saudi Arab_NW_Male,Non-Saudi Arab_NW_Male_1L,Non-Saudi Arab_NW_Male_1L_NCA,NCA,0,0,1,1,0,0,0,0
2023201,20232,1,Mr. A,Head of Household,Male,41,Saudi,,Yes,Full Time Employed,Education - school,Car as Driver,Car Only,No,No Problem,Always,2023201,34-44,W,7,1,Car_Av,CA,1,2,1,M,2M,Saudi_W_Male,Saudi_W_Male_2M,Saudi_W_Male_2M_CA,CA,0,0,1,0,0,1,0,0
2023202,20232,2,Ms. B,Wife,Female,34,Saudi,,nothing,House Person,,,No License,No,No Problem,Always,2023202,25-34,NW,7,1,Car_Av,CA,0,0,0,M,2M,Saudi_NW_Female,Saudi_NW_Female_2M,Saudi_NW_Female_2M_CA,CA,0,0,0,0,0,0,0,0
2023203,20232,3,Ms. C,Son/Daughter,Female,12,Saudi,,nothing,Student - Elementary School,,Car as Passenger,No License,No,No Problem,Sometimes,2023203,Dec-15,SP,7,1,Car_Av,CA,0,0,0,M,2M,Saudi_SP_Female,Saudi_SP_Female,Saudi_SP_Female_CA,CA,0,0,0,0,0,0,0,0
2023204,20232,4,Mr. D,Son/Daughter,Male,11,Saudi,,nothing,Student - Elementary School,,Car as Passenger,No License,No,No Problem,Sometimes,2023204,06-Nov,SP,7,1,Car_Av,CA,0,0,0,M,2M,Saudi_SP_Male,Saudi_SP_Male,Saudi_SP_Male_CA,CA,0,0,0,0,0,0,0,0
2023205,20232,5,Ms. E,Son/Daughter,Female,7,Saudi,,nothing,Student - Elementary School,,Car as Passenger,No License,No,No Problem,Sometimes,2023205,06-Nov,SP,7,1,Car_Av,CA,0,0,0,M,2M,Saudi_SP_Female,Saudi_SP_Female,Saudi_SP_Female_CA,CA,0,0,0,0,0,0,0,0
2023206,20232,6,Ms. F,Son/Daughter,Female,3,Saudi,,child,Child not at nursery,,,No License,,No Problem,,2023206,<=5,NW,7,1,Car_Av,NCA,0,0,0,M,2M,Saudi_NW_Female,Saudi_NW_Female_2M,Saudi_NW_Female_2M_NCA,NCA,0,0,0,0,0,0,0,0
2029201,20292,1,Mr. A,Head of Household,Male,31,Saudi,,Yes,Full Time Employed,Medical Hospital - Health Center (Private),Car as Driver,Car Only,No,No Problem,Always,2029201,25-34,W,99,2,Car_Av,CA,2,4,1,H,3H,Saudi_W_Male,Saudi_W_Male_3H,Saudi_W_Male_3H_CA,CA,0,0,2,1,0,1,0,0
2029202,20292,2,Ms. B,Wife,Female,26,Saudi,,Yes,Full Time Employed,Education - school,Car as Driver,Car Only,No,No Problem,Always,2029202,25-34,W,99,2,Car_Av,CA,1,2,1,H,3H,Saudi_W_Female,Saudi_W_Female_3H,Saudi_W_Female_3H_CA,CA,0,0,1,0,0,1,0,0
2029203,20292,3,Mr. C,Son/Daughter,Male,4,Saudi,,nursery child,Child at nursery,,,No License,,No Problem,,2029203,<=5,NW,99,2,Car_Av,NCA,0,0,0,H,3H,Saudi_NW_Male,Saudi_NW_Male_3H,Saudi_NW_Male_3H_NCA,NCA,0,0,0,0,0,0,0,0
2029204,20292,4,Mr. D,Son/Daughter,Male,1,Saudi,,nursery child,Child at nursery,,,No License,,No Problem,,2029204,<=5,NW,99,2,Car_Av,NCA,0,0,0,H,3H,Saudi_NW_Male,Saudi_NW_Male_3H,Saudi_NW_Male_3H_NCA,NCA,0,0,0,0,0,0,0,0
2097501,20975,1,Mr. A,Head of Household,Male,35,Saudi,,Yes,Full Time Employed,Offices - government,Car as Driver,Car Only,No,No Problem,Always,2097501,34-44,W,7,1,Car_Av,CA,3,8,1,M,2M,Saudi_W_Male,Saudi_W_Male_2M,Saudi_W_Male_2M_CA,CA,0,0,3,1,0,1,3,0
2097502,20975,2,Mr. B,Husband,Male,30,Saudi,,Yes,Full Time Employed,Offices - government,Car as Passenger,No License,No,No Problem,Never,2097502,25-34,W,7,1,Car_Av,CA,2,4,1,M,2M,Saudi_W_Male,Saudi_W_Male_2M,Saudi_W_Male_2M_CA,NCA,0,0,2,1,0,1,0,0
2097503,20975,3,Ms. C,Maid,Female,25-34,Non-Saudi Non-Arab,Uganda,Yes,House Person,,,No License,No,No Problem,Never,2097503,25-34,NW,7,1,Car_Av,CA,1,3,1,M,2M,Non-Saudi Non-Arab_NW_Female,Non-Saudi Non-Arab_NW_Female_2M,Non-Saudi Non-Arab_NW_Female_2M_CA,NCA,0,0,1,1,0,0,1,0
2097504,20975,4,Ms. D,Son/Daughter,Female,2,Saudi,,Not being at home,Child not at nursery,,,No License,,No Problem,,2097504,<=5,NW,7,1,Car_Av,NCA,0,0,0,M,2M,Saudi_NW_Female,Saudi_NW_Female_2M,Saudi_NW_Female_2M_NCA,NCA,0,0,0,0,0,0,0,0
2097505,20975,5,Ms. E,Son/Daughter,Female,4,Saudi,,Not being at home,Child not at nursery,,,No License,,No Problem,,2097505,<=5,NW,7,1,Car_Av,NCA,0,0,0,M,2M,Saudi_NW_Female,Saudi_NW_Female_2M,Saudi_NW_Female_2M_NCA,NCA,0,0,0,0,0,0,0,0
2437701,24377,1,Mr. A,Head of Household,Male,50,Saudi,,Yes,Refused to Answer,,,Car Only,,No Problem,,2437701,45-54,NW,99,1,Car_Av,CA,4,8,1,M,2M,Saudi_NW_Male,Saudi_NW_Male_2M,Saudi_NW_Male_2M_CA,NCA,0,0,4,3,1,0,0,0
2437702,24377,2,Ms. B,Wife,Female,47,Saudi,,housewife,Unemployed,,,Car Only,No,No Problem,Always,2437702,45-54,NW,99,1,Car_Av,CA,0,0,0,M,2M,Saudi_NW_Female,Saudi_NW_Female_2M,Saudi_NW_Female_2M_CA,CA,0,0,0,0,0,0,0,0
2130201,21302,1,Mr. A,Head of Household,Male,39,Saudi,,Yes,Full Time Employed,Offices - government,Car as Driver,Car Only,No,No Problem,Always,2130201,34-44,W,6,3,Car_Av,CA,1,2,1,M,2M,Saudi_W_Male,Saudi_W_Male_2M,Saudi_W_Male_2M_CA,CA,0,0,1,0,0,1,0,0
2130202,21302,2,Mr. B,Siblings,Male,30,Saudi,,Travel a week,Unemployed,,,Car Only,No,No Problem,Always,2130202,25-34,NW,6,3,Car_Av,CA,0,0,0,M,2M,Saudi_NW_Male,Saudi_NW_Male_2M,Saudi_NW_Male_2M_CA,CA,0,0,0,0,0,0,0,0
2130203,21302,3,Mr. C,Siblings,Male,34,Saudi,,travel,Full Time Employed,personal office,Car as Driver,Car Only,No,No Problem,Always,2130203,25-34,W,6,3,Car_Av,CA,0,0,0,M,2M,Saudi_W_Male,Saudi_W_Male_2M,Saudi_W_Male_2M_CA,CA,0,0,0,0,0,0,0,0
2130204,21302,4,Ms. D,Parents / Grandparents,Female,58,Saudi,,travel,House Person,,,No License,No,No Problem,Always,2130204,55-64,NW,6,3,Car_Av,CA,0,0,0,M,2M,Saudi_NW_Female,Saudi_NW_Female_2M,Saudi_NW_Female_2M_CA,CA,0,0,0,0,0,0,0,0
2268901,22689,1,Mr. A,Head of Household,Male,42,Saudi,,Yes,Full Time Employed,Offices - government,Car as Driver,Car Only,No,No Problem,Always,2268901,34-44,W,6,1,Car_Av,CA,1,2,1,M,2M,Saudi_W_Male,Saudi_W_Male_2M,Saudi_W_Male_2M_CA,CA,0,0,1,0,0,1,0,0
2268902,22689,2,Ms. B,Wife,Female,37,Saudi,,Yes,Full Time Employed,personal office,Car as Passenger,Car Only,No,No Problem,Sometimes,2268902,34-44,W,6,1,Car_Av,CA,1,2,1,M,2M,Saudi_W_Female,Saudi_W_Female_2M,Saudi_W_Female_2M_CA,CA,0,0,1,0,0,1,0,0
2268903,22689,3,Mr. C,Son/Daughter,Male,1,Saudi,,no,Child not at nursery,,,No License,,No Problem,,2268903,<=5,NW,6,1,Car_Av,NCA,0,0,0,M,2M,Saudi_NW_Male,Saudi_NW_Male_2M,Saudi_NW_Male_2M_NCA,NCA,0,0,0,0,0,0,0,0
2000201,20002,1,Mr. A,Head of Household,Male,58,Saudi,,Yes,Retired,,,Car Only,No,No Problem,Always,2000201,55-64,NW,9,4,Car_Av,CA,4,8,1,H,3H,Saudi_NW_Male,Saudi_NW_Male_3H,Saudi_NW_Male_3H_CA,CA,0,0,4,0,0,0,2,2
2000202,20002,2,Ms. B,Wife,Female,49,Saudi,,Yes,Full Time Employed,Education - school,Car as Passenger,No License,No,No Problem,Always,2000202,45-54,W,9,4,Car_Av,CA,1,2,1,H,3H,Saudi_W_Female,Saudi_W_Female_3H,Saudi_W_Female_3H_CA,CA,0,0,1,0,0,1,0,0
2000203,20002,3,Mr. C,Son/Daughter,Male,26,Saudi,,Yes,Full Time Employed,personal office,Car as Driver,Car Only,No,No Problem,Always,2000203,25-34,W,9,4,Car_Av,CA,1,2,1,H,3H,Saudi_W_Male,Saudi_W_Male_3H,Saudi_W_Male_3H_CA,CA,0,0,1,0,0,1,0,0
2000204,20002,4,Ms. D,Son/Daughter,Female,24,Saudi,,Yes,Full Time Employed,Education - university,Car as Driver,Car Only,No,No Problem,Always,2000204,18-24,W,9,4,Car_Av,CA,1,2,1,H,3H,Saudi_W_Female,Saudi_W_Female_3H,Saudi_W_Female_3H_CA,CA,0,0,1,0,0,1,0,0
2000205,20002,5,Mr. E,Son/Daughter,Male,19,Saudi,,Yes,Student - University: Full-Time (does not work),,,Car Only,No,No Problem,Always,2000205,18-24,S,9,4,Car_Av,CA,1,2,1,H,3H,Saudi_S_Male,Saudi_S_Male,Saudi_S_Male_CA,CA,0,1,1,0,0,0,0,0
2000206,20002,6,Ms. F,Son/Daughter,Female,13,Saudi,,Yes,Student - Primary School,,Car as Passenger,No License,No,No Problem,Always,2000206,Dec-15,SP,9,4,Car_Av,CA,1,2,1,H,3H,Saudi_SP_Female,Saudi_SP_Female,Saudi_SP_Female_CA,CA,0,1,1,0,0,0,0,0
2000207,20002,7,Ms. G,Son/Daughter,Female,10,Saudi,,Yes,Student - Elementary School,,Car as Passenger,No License,No,No Problem,Always,2000207,06-Nov,SP,9,4,Car_Av,CA,1,2,1,H,3H,Saudi_SP_Female,Saudi_SP_Female,Saudi_SP_Female_CA,CA,0,1,1,0,0,0,0,0
2437801,24378,1,Mr. A,Head of Household,Male,40,Non-Saudi Arab,Yemen,Yes,Full Time Employed,"Industrial/Mechanics, Factory Shops, Logistics",Car as Driver,Car Only,No,No Problem,Always,2437801,34-44,W,2,1,Car_Av,CA,1,3,1,L,1L,Non-Saudi Arab_W_Male,Non-Saudi Arab_W_Male_1L,Non-Saudi Arab_W_Male_1L_CA,CA,0,0,1,1,0,1,0,0
2437802,24378,2,Ms. B,Wife,Female,38,Non-Saudi Arab,Yemen,housewife,House Person,,,No License,No,No Problem,Always,2437802,34-44,NW,2,1,Car_Av,CA,0,0,0,L,1L,Non-Saudi Arab_NW_Female,Non-Saudi Arab_NW_Female_1L,Non-Saudi Arab_NW_Female_1L_CA,CA,0,0,0,0,0,0,0,0
2437803,24378,3,Mr. C,Son/Daughter,Male,8,Non-Saudi Arab,Yemen,He doesn't study,Student - Elementary School,,Not at school yet,No License,No,No Problem,Always,2437803,06-Nov,SP,2,1,Car_Av,CA,0,0,0,L,1L,Non-Saudi Arab_SP_Male,Non-Saudi Arab_SP_Male,Non-Saudi Arab_SP_Male_CA,CA,0,0,0,0,0,0,0,0
2437804,24378,4,Ms. D,Son/Daughter,Female,13,Non-Saudi Arab,Yemen,P home with her mother,Student - Primary School,,Does not Study,No License,No,No Problem,Always,2437804,Dec-15,SP,2,1,Car_Av,CA,0,0,0,L,1L,Non-Saudi Arab_SP_Female,Non-Saudi Arab_SP_Female,Non-Saudi Arab_SP_Female_CA,CA,0,0,0,0,0,0,0,0
2123801,21238,1,Mr. A,Head of Household,Male,42,Saudi,,Yes,Full Time Employed,Education - school,Car as Driver,Car Only,No,No Problem,Always,2123801,34-44,W,8,2,Car_Av,CA,1,2,1,H,3H,Saudi_W_Male,Saudi_W_Male_3H,Saudi_W_Male_3H_CA,CA,0,0,1,0,0,1,0,0
2123802,21238,2,Ms. B,Wife,Female,34-44,Saudi,,nothing,House Person,,,No License,No,No Problem,Sometimes,2123802,34-44,NW,8,2,Car_Av,NCA,0,0,0,H,3H,Saudi_NW_Female,Saudi_NW_Female_3H,Saudi_NW_Female_3H_NCA,NCA,0,0,0,0,0,0,0,0
2123803,21238,3,Ms. C,Son/Daughter,Female,20,Saudi,,Yes,Student - University: Full-Time (does not work),,,No License,No,No Problem,Sometimes,2123803,18-24,S,8,2,Car_Av,NCA,1,2,1,H,3H,Saudi_S_Female,Saudi_S_Female,Saudi_S_Female_NCA,NCA,0,1,1,0,0,0,0,0
2123804,21238,4,Mr. D,Son/Daughter,Male,17,Saudi,,Yes,Student - Secondary School,,Car as Passenger,No License,No,No Problem,Sometimes,2123804,16-17,SS,8,2,Car_Av,CA,1,2,1,H,3H,Saudi_SS_Male,Saudi_SS_Male,Saudi_SS_Male_CA,CA,0,1,1,0,0,0,0,0
2123805,21238,5,Ms. E,Son/Daughter,Female,15,Saudi,,Yes,Student - Primary School,,Car as Passenger,No License,No,No Problem,Sometimes,2123805,Dec-15,SP,8,2,Car_Av,CA,1,2,1,H,3H,Saudi_SP_Female,Saudi_SP_Female,Saudi_SP_Female_CA,CA,0,1,1,0,0,0,0,0
2123806,21238,6,Ms. F,Son/Daughter,Female,12,Saudi,,Yes,Student - Elementary School,,Car as Passenger,No License,No,No Problem,Sometimes,2123806,Dec-15,SP,8,2,Car_Av,CA,1,2,1,H,3H,Saudi_SP_Female,Saudi_SP_Female,Saudi_SP_Female_CA,CA,0,1,1,0,0,0,0,0
2123807,21238,7,Ms. G,Son/Daughter,Female,11,Saudi,,Yes,Student - Elementary School,,Car as Passenger,No License,No,No Problem,Sometimes,2123807,06-Nov,SP,8,2,Car_Av,CA,1,2,1,H,3H,Saudi_SP_Female,Saudi_SP_Female,Saudi_SP_Female_CA,CA,0,1,1,0,0,0,0,0
2081201,20812,1,Mr. A,Head of Household,Male,40,Saudi,,Yes,Full Time Employed,Offices - government,Car as Driver,Car Only,No,No Problem,Always,2081201,34-44,W,7,1,Car_Av,CA,1,4,1,M,2M,Saudi_W_Male,Saudi_W_Male_2M,Saudi_W_Male_2M_CA,CA,0,0,1,0,0,1,0,2
2081202,20812,2,Ms. B,Wife,Female,30,Saudi,,Yes,House Person,,,No License,No,No Problem,Always,2081202,25-34,NW,7,1,Car_Av,CA,1,2,1,M,2M,Saudi_NW_Female,Saudi_NW_Female_2M,Saudi_NW_Female_2M_CA,CA,0,0,1,1,0,0,0,0
2081203,20812,3,Mr. C,Son/Daughter,Male,12,Saudi,,Yes,Student - Elementary School,,Car as Passenger,No License,No,No Problem,Always,2081203,Dec-15,SP,7,1,Car_Av,CA,1,2,1,M,2M,Saudi_SP_Male,Saudi_SP_Male,Saudi_SP_Male_CA,CA,0,1,1,0,0,0,0,0
2081204,20812,4,Mr. D,Son/Daughter,Male,10,Saudi,,Yes,Student - Elementary School,,Car as Passenger,No License,No,No Problem,Always,2081204,06-Nov,SP,7,1,Car_Av,CA,1,2,1,M,2M,Saudi_SP_Male,Saudi_SP_Male,Saudi_SP_Male_CA,CA,0,1,1,0,0,0,0,0
2081205,20812,5,Ms. E,Son/Daughter,Female,5,Saudi,,no,Child not at nursery,,,No License,,No Problem,,2081205,<=5,NW,7,1,Car_Av,NCA,0,0,0,M,2M,Saudi_NW_Female,Saudi_NW_Female_2M,Saudi_NW_Female_2M_NCA,NCA,0,0,0,0,0,0,0,0
2081206,20812,6,Ms. F,Son/Daughter,Female,3,Saudi,,no,Child not at nursery,,,No License,,No Problem,,2081206,<=5,NW,7,1,Car_Av,NCA,0,0,0,M,2M,Saudi_NW_Female,Saudi_NW_Female_2M,Saudi_NW_Female_2M_NCA,NCA,0,0,0,0,0,0,0,0
2028501,20285,1,Ms. A,Head of Household,Female,62,Saudi,,Yes,House Person,,,No License,No,No Problem,Sometimes,2028501,55-64,NW,9,3,Car_Av,CA,2,4,1,H,3H,Saudi_NW_Female,Saudi_NW_Female_3H,Saudi_NW_Female_3H_CA,NCA,0,0,2,2,0,0,0,0
2028502,20285,2,Mr. B,Son/Daughter,Male,29,Saudi,,Yes,Full Time Employed,Offices - government,Car as Driver,Car Only,No,No Problem,Always,2028502,25-34,W,9,3,Car_Av,CA,1,2,1,H,3H,Saudi_W_Male,Saudi_W_Male_3H,Saudi_W_Male_3H_CA,CA,0,0,1,0,0,1,0,0
2028503,20285,3,Mr. C,Son/Daughter,Male,25,Saudi,,Yes,Full Time Employed,Offices - government,Car as Driver,Car Only,No,No Problem,Always,2028503,25-34,W,9,3,Car_Av,CA,1,2,1,H,3H,Saudi_W_Male,Saudi_W_Male_3H,Saudi_W_Male_3H_CA,CA,0,0,1,0,0,1,0,0
2028504,20285,4,Ms. D,Son/Daughter,Female,22,Saudi,,Yes,Student - University: Full-Time (does not work),,,Car Only,No,No Problem,Always,2028504,18-24,S,9,3,Car_Av,CA,2,4,1,H,3H,Saudi_S_Female,Saudi_S_Female,Saudi_S_Female_CA,CA,0,1,2,1,0,0,0,0
2311601,23116,1,Mr. A,Head of Household,Male,37,Non-Saudi Non-Arab,India,Yes,Full Time Employed,personal office,Car as Driver,Car Only,No,No Problem,Always,2311601,34-44,W,5,1,Car_Av,CA,2,4,1,M,2M,Non-Saudi Non-Arab_W_Male,Non-Saudi Non-Arab_W_Male_2M,Non-Saudi Non-Arab_W_Male_2M_CA,CA,0,0,2,0,1,1,0,0
2311602,23116,2,Ms. B,Wife,Female,36,Non-Saudi Non-Arab,India,Home Errands,Unemployed,,,No License,No,No Problem,Never,2311602,34-44,NW,5,1,Car_Av,NCA,0,0,0,M,2M,Non-Saudi Non-Arab_NW_Female,Non-Saudi Non-Arab_NW_Female_2M,Non-Saudi Non-Arab_NW_Female_2M_NCA,NCA,0,0,0,0,0,0,0,0
2311603,23116,3,Mr. C,Son/Daughter,Male,2,Non-Saudi Non-Arab,India,no,Child not at nursery,,,No License,,No Problem,,2311603,<=5,NW,5,1,Car_Av,NCA,0,0,0,M,2M,Non-Saudi Non-Arab_NW_Male,Non-Saudi Non-Arab_NW_Male_2M,Non-Saudi Non-Arab_NW_Male_2M_NCA,NCA,0,0,0,0,0,0,0,0
2311604,23116,4,Ms. D,Son/Daughter,Female,<=5,Non-Saudi Non-Arab,India,no,Child not at nursery,,,No License,,No Problem,,2311604,<=5,NW,5,1,Car_Av,NCA,0,0,0,M,2M,Non-Saudi Non-Arab_NW_Female,Non-Saudi Non-Arab_NW_Female_2M,Non-Saudi Non-Arab_NW_Female_2M_NCA,NCA,0,0,0,0,0,0,0,0
2054301,20543,1,Mr. A,Head of Household,Male,54,Saudi,,Yes,Full Time Employed,Offices - government,Car as Driver,Car Only,No,No Problem,Always,2054301,45-54,W,9,2,Car_Av,CA,2,4,1,H,3H,Saudi_W_Male,Saudi_W_Male_3H,Saudi_W_Male_3H_CA,CA,0,0,2,0,1,1,0,0
2054302,20543,2,Ms. B,Wife,Female,53,Saudi,,Yes,Unemployed,,,No License,No,No Problem,Sometimes,2054302,45-54,NW,9,2,Car_Av,CA,1,2,1,H,3H,Saudi_NW_Female,Saudi_NW_Female_3H,Saudi_NW_Female_3H_CA,NCA,0,0,1,0,1,0,0,0
2054303,20543,3,Mr. C,Son/Daughter,Male,19,Saudi,,Yes,Student - College: Full-Time (does not work),Education - university,,Car Only,No,No Problem,Always,2054303,18-24,S,9,2,Car_Av,CA,2,4,1,H,3H,Saudi_S_Male,Saudi_S_Male,Saudi_S_Male_CA,CA,0,1,2,1,0,0,0,0
2054304,20543,4,Ms. D,Son/Daughter,Female,18,Saudi,,Yes,Unemployed,,,No License,No,No Problem,Sometimes,2054304,18-24,NW,9,2,Car_Av,CA,1,2,1,H,3H,Saudi_NW_Female,Saudi_NW_Female_3H,Saudi_NW_Female_3H_CA,NCA,0,0,1,1,0,0,0,0
2054305,20543,5,Mr. E,Son/Daughter,Male,13,Saudi,,Yes,Student - Primary School,,Car as Passenger,No License,No,No Problem,Sometimes,2054305,Dec-15,SP,9,2,Car_Av,CA,1,2,1,H,3H,Saudi_SP_Male,Saudi_SP_Male,Saudi_SP_Male_CA,CA,0,1,1,0,0,0,0,0
2110801,21108,1,Mr. A,Head of Household,Male,45,Non-Saudi Arab,Yemen,Yes,Full Time Employed,Building construction,Car as Driver,Car Only,No,No Problem,Always,2110801,45-54,W,3,1,Car_Av,CA,1,2,1,L,1L,Non-Saudi Arab_W_Male,Non-Saudi Arab_W_Male_1L,Non-Saudi Arab_W_Male_1L_CA,CA,0,0,1,0,0,1,0,0
2110802,21108,2,Ms. B,Wife,Female,42,Non-Saudi Arab,Yemen,homework housewife,Unemployed,,,No License,No,No Problem,Sometimes,2110802,34-44,NW,3,1,Car_Av,NCA,0,0,0,L,1L,Non-Saudi Arab_NW_Female,Non-Saudi Arab_NW_Female_1L,Non-Saudi Arab_NW_Female_1L_NCA,NCA,0,0,0,0,0,0,0,0
2110803,21108,3,Mr. C,Son/Daughter,Male,22,Non-Saudi Arab,Yemen,Yes,Unemployed,,,Car Only,No,No Problem,Always,2110803,18-24,NW,3,1,Car_Av,CA,1,3,1,L,1L,Non-Saudi Arab_NW_Male,Non-Saudi Arab_NW_Male_1L,Non-Saudi Arab_NW_Male_1L_CA,CA,0,0,1,1,1,0,0,0
2110804,21108,4,Mr. D,Son/Daughter,Male,17,Non-Saudi Arab,Yemen,No reason to get out,Student - Secondary School,,Car as Passenger,No License,No,No Problem,Sometimes,2110804,16-17,SS,3,1,Car_Av,CA,0,0,0,L,1L,Non-Saudi Arab_SS_Male,Non-Saudi Arab_SS_Male,Non-Saudi Arab_SS_Male_CA,CA,0,0,0,0,0,0,0,0
2110805,21108,5,Mr. E,Son/Daughter,Male,16,Non-Saudi Arab,Yemen,No reason to get out,Student - Secondary School,,Car as Passenger,No License,No,No Problem,Sometimes,2110805,16-17,SS,3,1,Car_Av,CA,0,0,0,L,1L,Non-Saudi Arab_SS_Male,Non-Saudi Arab_SS_Male,Non-Saudi Arab_SS_Male_CA,CA,0,0,0,0,0,0,0,0
2110806,21108,6,Ms. F,Son/Daughter,Female,14,Non-Saudi Arab,Yemen,No reason to get out,Student - Primary School,,Car as Passenger,No License,No,No Problem,Sometimes,2110806,Dec-15,SP,3,1,Car_Av,CA,0,0,0,L,1L,Non-Saudi Arab_SP_Female,Non-Saudi Arab_SP_Female,Non-Saudi Arab_SP_Female_CA,CA,0,0,0,0,0,0,0,0
